0.008955224,0.062686567,0.928358209
0.037109375,0.318359375,0.64453125
0.040114613,0.179083095,0.780802292
0.036697248,0.027522936,0.935779817
0.028571429,0.001904762,0.96952381
0.036259542,0,0.963740458
0.032142857,0.003571429,0.964285714
0.029213483,0.013483146,0.957303371
0.016470588,0,0.983529412
0.007874016,0,0.992125984
0.016393443,0,0.983606557
0.011235955,0,0.988764045
0.034883721,0,0.965116279
0.013888889,0,0.986111111
0.028571429,0,0.971428571
0,0,1
